file_name,tempo,energy,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,chroma_mean,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,valence,arousal
Biscits & Camden Cox - 365.mp3,129.19921875,0.25159696,2769.176346894222,2549.5740462802687,5530.5290646737985,0.1250575209663334,0.50577486,-72.27295,63.13799,-6.606833,17.136906,-0.9137241,7.7459435,0.7138869,2.5324643,2.0424535,3.3032515,-1.0888379,-0.5536244,-4.1895876,0.5538352693788444,0.03250613034178969
Biscits - House All The Time-1.mp3,129.19921875,0.20677847,2755.779538478366,2557.437900671658,5577.718239467609,0.14113048787768892,0.5350348,-88.05257,69.00997,-2.674208,8.298859,-4.6929827,1.91756,-6.4144883,-2.9771554,-8.552663,-2.7070692,-8.032435,-1.5080197,-7.649469,0.5511559076956731,0.02671561635215767
Biscits - House All The Time.mp3,129.19921875,0.20677847,2755.779538478366,2557.437900671658,5577.718239467609,0.14113048787768892,0.5350348,-88.05257,69.00997,-2.674208,8.298859,-4.6929827,1.91756,-6.4144883,-2.9771554,-8.552663,-2.7070692,-8.032435,-1.5080197,-7.649469,0.5511559076956731,0.02671561635215767
Biscits - Locco.mp3,123.046875,0.20747365,2488.057173779932,2378.160277360685,4949.695923298594,0.1184520738295555,0.46061262,-109.74021,70.508255,-9.674546,16.234322,1.0369328,8.478239,-3.3211215,-2.487566,-9.778816,1.9899834,-5.5588098,-2.1680205,-6.645057,0.49761143475598635,0.025528984348056838
Biscits - Wait A Minute.mp3,123.046875,0.2075175,3147.9100851562775,2805.5042074172234,6444.541210726579,0.15032634693911986,0.49666262,-60.677807,50.824024,-2.1829412,13.388951,1.8392253,7.888273,-3.0156863,5.8333097,-8.726806,2.2262223,-5.37408,-1.3308207,-6.627604,0.6295820170312555,0.02553438046015799
Black Eyed Peas - My Humps (CrisMajor Baile Funk Remix).mp3,129.19921875,0.23243456,2425.5045359885735,2527.521043613966,5128.062922780106,0.09731819604747387,0.4091068,-70.41496,86.39987,-3.035244,14.442607,3.5904346,6.515667,0.33911887,4.1800065,-5.374829,3.0564628,-2.6266463,0.21071526,-5.8505096,0.4851009071977147,0.030030363031255548
Black V Neck - Like Whoa.mp3,123.046875,0.30949777,2464.442399100444,2632.076116606143,5372.356075457673,0.08351826074704602,0.5421736,-75.32368,79.0646,18.306664,22.155933,9.643975,16.781122,5.5398073,9.780215,-2.3418572,2.8085427,-3.5619934,2.122639,-3.66614,0.4928884798200888,0.038082733866758645
Black V Neck - Talk.mp3,123.046875,0.32033342,2695.698088690953,2790.2258743580855,5961.875093040033,0.09566901032124099,0.47563353,-48.823444,71.31793,16.440668,21.03897,10.276988,10.692712,4.021487,5.168722,-2.2013981,2.8363369,-3.7919366,3.2797146,-3.0861316,0.5391396177381906,0.03941602644044906
"Black V Neck, Breaking Beattz, & Gorillowz - Stutter.mp3",123.046875,0.2854717,2309.12478110245,2368.6517763890397,4761.234232144613,0.10390873332841788,0.5089997,-50.489826,94.6766,2.4218779,22.006824,-0.8340948,1.7343644,-3.740724,-1.1311767,-9.444799,0.1366644,-6.4024734,1.192085,-4.6346908,0.46182495622049,0.0351264015189372
Blastoyz - Moments.mp3,143.5546875,0.30174288,2293.89783700861,2429.7819520228013,4963.097444226787,0.08962662878475657,0.4813743,-53.622505,90.47331,2.8383987,19.196524,4.247169,13.811904,2.5974197,7.588776,0.35389754,4.795869,-0.3374337,2.9117336,-1.2692206,0.45877956740172204,0.04331660506431945
Blazy & Shapeless - Alchemy.mp3,135.99917763157896,0.24792786,1686.5789106158227,1879.6235010764938,3516.813404914067,0.06806902019545542,0.5007259,-142.08736,116.23358,9.28077,10.018395,3.7827196,9.089628,3.3519976,3.6692138,0.5099985,7.901746,1.1085075,3.4033747,1.5596137,0.33731578212316454,0.0337179849938318
BLOND_ISH & Stevie Appleton - Never Walk Alone.mp3,129.19921875,0.23162623,2054.333939250809,2455.844674106585,4657.447637207452,0.07378764454039813,0.4155639,-90.87505,105.51405,13.872149,10.534604,5.950862,8.322885,-0.45499364,0.2268028,-3.0171995,5.93799,-0.9817735,0.21237858,-6.3304305,0.41086678785016184,0.02992592763475841
Bob Marley & The Wailers & FISHER - Jamming (FISHER Rework).mp3,123.046875,0.3003186,2708.475930951369,2673.7506419693686,5594.108042037664,0.10525697618431643,0.552245,-69.679634,60.631268,10.641958,24.662271,6.859522,17.345882,2.7237527,9.157514,3.5058384,9.543846,1.732348,3.8657,1.0120938,0.5416951861902738,0.03695326508022845
Boney M. - Rasputin (Extended Mix).mp3,129.19921875,0.33621344,2593.3614950327124,2593.907461258276,5551.8194671336405,0.10935126385615379,0.47209555,-25.632738,78.91961,7.026002,25.469538,2.2861824,11.878776,-1.3827435,3.9543233,-4.34705,3.5008576,-5.326911,4.925997,0.77266556,0.5186722990065424,0.04343851374287624
Boney M. - Rasputin.mp3,129.19921875,0.33580706,2475.4099051720327,2520.1629902689087,5365.109492596532,0.10227075737035651,0.46296775,-18.603376,86.15665,1.1013196,24.459377,2.6420693,10.422171,-0.6491687,3.6800294,-4.7748895,3.6795077,-5.5727963,5.2596064,0.23420864,0.49508198103440654,0.04338600918708835
Bottai - Alkantara.mp3,123.046875,0.23990366,2357.065725533247,2331.8596181212865,4803.335607962547,0.10569507778969957,0.4910295,-28.049658,96.38431,-22.63046,10.972845,0.77892137,2.9712853,-1.8769839,1.362042,-4.4158144,3.135421,-0.8660312,3.6404574,-1.7440761,0.47141314510664944,0.02951939549529925
BRANDON - Miutu.mp3,129.19921875,0.29279995,2401.3017264845735,2194.743092738173,4647.56169678814,0.12813061384633606,0.56788623,-48.088467,91.9708,-9.759283,20.142155,6.369054,9.106185,-5.4562263,7.9585447,-1.1200632,4.8808017,-2.3332117,2.5890703,-3.7029321,0.4802603452969147,0.03782952474430203
Breaking Beattz & MKJAY - Dangerous.mp3,123.046875,0.27609432,2713.4303756554345,2460.162000757516,5390.708446907564,0.10796706900086839,0.46572036,-102.61982,63.624672,13.309666,28.76689,6.813136,10.069007,-0.3828934,7.3029003,-3.0444117,3.6031597,-1.268354,2.1871111,-1.311285,0.5426860751310869,0.03397254296578467
BREAKING BEATTZ - Guud Gurls.mp3,123.046875,0.3053951,2013.9434173936434,2212.0430706564584,4304.595968096736,0.07112217553937104,0.44984734,-117.16987,91.210815,20.80525,20.6623,0.18797195,10.917093,3.762393,2.4625835,-2.6315858,1.4398702,-5.660754,1.3259753,-3.1722775,0.40278868347872865,0.03757791226962581
Breezy - Square.mp3,143.5546875,0.30208313,2000.7285272879815,2177.4416828884255,4209.742175859669,0.07388761321753451,0.46789575,-119.16559,90.37867,8.247659,22.89693,1.2313395,11.311894,3.0248702,6.830752,0.69117963,4.5529585,0.7446725,4.5778904,0.9218757,0.4001457054575963,0.04336544999387115
Breezy - UAU.mp3,143.5546875,0.22021395,1905.6312047576193,2196.3436380883563,4082.3297209806174,0.07614989277658799,0.51049596,-159.97809,98.85666,22.520544,25.36021,10.689233,9.939277,3.5725083,6.2766094,-0.22073695,3.9142675,0.94405127,3.1363432,-1.127963,0.38112624095152386,0.031612744729500264
Bryan Kearney - Anti Social Media.mp3,135.99917763157896,0.25100616,2188.3659389483314,2451.5687469659515,4775.263415697914,0.07304919217967308,0.52358586,-91.350815,94.319664,5.9776173,10.927421,-2.3284936,5.229098,-3.0873253,3.8030279,0.006212307,3.8879168,-1.8822105,2.3972309,-1.6347461,0.4376731877896663,0.034136630824497464
Calussa & Sebastian Rivero - San Juan (Band&Dos Remix).mp3,123.046875,0.20078172,3000.746403118048,2934.448361106459,6425.576777524317,0.11839525179534449,0.40853938,-126.71655,57.707756,35.437943,27.092001,2.6425176,5.668087,2.8243992,7.332743,-2.0473669,8.841487,-1.8547168,1.0160489,-7.4948745,0.6001492806236096,0.02470556294429116
Captain Hook & Astrix - Bungee Jump Lish Remix.mp3,135.99917763157896,0.25354782,1910.293013556905,2253.719254862267,4177.720342884431,0.06813608819910572,0.5577168,-89.91135,106.655815,6.004597,20.929775,9.794414,9.611447,4.0396056,7.6288447,1.0534761,6.3919272,2.7789886,3.4240375,0.9929346,0.382058602711381,0.03448229466601716
Captain Hook & Astrix - Bungee Jump Suntree Remix.mp3,135.99917763157896,0.22961414,2241.3995623625115,2328.7526729649194,4692.5481559045875,0.09253197973901099,0.47992325,-144.3862,86.67141,19.318996,9.82581,5.918215,7.2868176,0.91048795,4.7856493,-2.9106228,1.4767029,0.5365091,3.7967427,2.1826298,0.4482799124725023,0.03122733402262001
Carnage - PSY or DIE (Extended Mix).mp3,129.19921875,0.2753031,2029.8793970746417,2277.7162304363123,4271.892636957122,0.07601325649993508,0.47550538,-106.45122,95.02132,-4.4341674,9.70394,-3.065468,4.441788,2.1767073,-1.0429021,1.6161739,7.5225387,0.08197994,2.3157325,2.5933697,0.40597587941492835,0.035568944868282416
"Carola, DSCO & KAF3R - Enemy.mp3",123.046875,0.32782164,3044.6739987647074,2961.115978545752,6598.0647952965155,0.12691363909694311,0.53254867,-59.368,50.80038,25.954992,28.830822,14.89338,15.316433,6.7990947,9.242673,3.4709687,8.145354,-2.0546827,2.7838013,-0.5185025,0.6089347997529415,0.040337428625207394
Catz 'n Dogz - Chucky73 - Bzrp 43.mp3,123.046875,0.28417388,2693.578046351747,2786.0240967750146,5771.371412237376,0.10409571035275159,0.5029256,-58.912064,82.70539,12.127487,13.198859,12.81189,7.5187783,4.010274,6.542592,0.44581026,2.1125,-2.6272767,2.6201491,2.0764096,0.5387156092703494,0.03496670740423724
Ceevox & Kry (IT) - El Tambor.mp3,123.046875,0.30295804,2604.973766399061,2845.5462951149625,5975.054159187665,0.08209504079251469,0.52968633,-93.64501,63.46892,33.107185,34.8092,8.298138,17.223923,7.469032,12.484576,-0.41094595,4.946712,-1.8784314,3.66382,1.8241438,0.5209947532798122,0.037278040254022926
"Cesqeaux, Tisoki - Give It To Me.mp3",151.99908088235293,0.33828354,2813.6867767113554,2611.8915788520876,5846.904605499817,0.12904707284690248,0.4622796,-1.3168265,63.487427,-12.288656,17.03079,-3.7609818,5.2498956,-2.9670146,4.884284,-2.3921537,5.662023,3.5599034,4.31316,-0.48233393,0.5627373553422711,0.05141878697802039
Chachi - Fever (Extended Mix).mp3,123.046875,0.32694274,2670.2392694741397,2579.7364673998272,5548.102312488869,0.10522652261190929,0.4883339,-57.401142,63.552685,1.9398541,19.627087,8.586905,23.397497,6.630699,10.530308,0.46919262,6.2758822,0.35806015,3.2656126,-6.0993466,0.5340478538948279,0.04022928269114345
Chapeleiro - Lokura.mp3,143.5546875,0.29086676,2240.067110634873,2444.944074274481,4865.982998197585,0.09141396355285863,0.60768485,-80.029236,87.962364,6.211819,18.35217,2.1733887,12.1922655,1.8071082,6.6952734,-0.26635268,5.5400567,-0.06662665,4.0702095,-0.2688377,0.44801342212697465,0.041755287180421874
Chapter & Verse - Lights Go Out.mp3,123.046875,0.20821181,2585.1111946313226,2518.2702873127823,5367.139849812251,0.12256779716630814,0.39254996,-52.764202,77.89995,-13.460715,12.74969,3.2958474,6.051388,0.031553414,0.67178094,-4.6025414,1.4713145,-5.4651685,1.7960663,-4.201075,0.5170222389262645,0.025619812484364957
Chase & Status x Bou - Baddadan (Flozone Flip).mp3,161.4990234375,0.2802366,2976.770940521428,2816.2123284639997,6350.343865813324,0.1227507895611702,0.50634915,-51.531544,58.249077,1.224008,17.61417,4.1857266,6.580889,0.23496208,4.3189707,-1.1011841,2.4685907,1.0719395,4.6345024,2.5538056,0.5953541881042856,0.04525793752691243
Chemical Surf - Hey Hey Hey.mp3,123.046875,0.22426629,2497.4592746001053,2313.781216855896,4943.880794402376,0.12613515348760643,0.5083626,-134.23128,72.23106,8.707518,11.929188,7.0731707,15.762856,2.1569483,5.000297,1.130551,5.9379463,2.3774476,2.6934414,-0.63145405,0.49949185492002107,0.027595266234129667
Chemical Surf - Pararam.mp3,123.046875,0.25288907,2969.862780919101,2777.6624683709756,6260.760900074851,0.12964871039171658,0.49536422,-50.326546,57.237682,-3.651806,13.793101,4.2750144,7.7880893,-1.5272222,5.6051474,-1.4582304,7.578742,0.67821676,5.0763235,0.82801175,0.5939725561838203,0.031117209407966584
Chemical Surf - POW POW POW.mp3,123.046875,0.25492615,2730.2514526356485,2562.1529164308886,5618.413728164289,0.1370132838404946,0.58608913,-77.620926,75.34406,6.1104984,13.251116,14.665138,4.1580772,0.5725901,9.399627,2.002195,4.0342865,0.78128314,4.8176303,-1.8564994,0.5460502905271297,0.03136786550749093
Cherub - Doses & Mimosas (Tiësto Remix).mp3,123.046875,0.32728282,2378.835451431788,2522.230635080077,5214.599620154788,0.08817064075746203,0.49144787,-51.052704,86.155464,12.967897,24.822714,9.273897,11.245658,1.6725044,7.124564,0.004978925,5.5570054,-0.1274361,2.3037467,-1.5689514,0.4757670902863576,0.04027112777112052
Chocolate Puma & Firebeatz - Blackout (Mixed).mp3,129.19921875,0.34626496,2715.4737874807183,2432.3270313145604,5410.53868737771,0.14214828328456158,0.5960262,-13.910144,69.687546,-5.920787,21.525412,-2.99342,14.265303,1.36053,5.732302,-1.6459817,7.949657,-1.4364945,4.8124285,0.36748022,0.5430947574961437,0.04473716210341081
Chocolate Puma - We Are In This MF.mp3,129.19921875,0.30746907,2696.3219182923026,2426.7521045336466,5436.365023076631,0.13473634395259318,0.5330781,-23.025629,72.359634,-16.38502,14.344507,-10.102093,-2.692882,-6.1115956,3.83955,-6.5461597,-1.3360972,-2.469591,2.2760742,-2.28243,0.5392643836584605,0.03972476362832822
Chris Lake & Aluna - Beggin'.mp3,129.19921875,0.2783076,2332.822046288234,2496.6579930323496,4868.751548480227,0.07957556435150019,0.39737076,-94.99586,82.75845,26.659727,25.5112,-0.17871416,10.420145,4.247035,-4.549172,-4.3607845,1.5470955,-8.3655405,0.51613384,-4.8094125,0.4665644092576468,0.03595712280075532
Chris Lake & Chris Lorenzo - Nothing Better.mp3,123.046875,0.23063536,2565.7795937696073,2532.552103803874,5351.724897952356,0.112233170503212,0.4700349,-50.30059,78.93994,-1.2984593,23.377493,-2.183692,5.0885754,-0.623695,4.0521502,-1.4174323,4.911495,-9.891234,-0.0023799266,-2.7921014,0.5131559187539214,0.028378960298141465
Chris Lake & Green Velvet - Deceiver (VIP).mp3,123.046875,0.3031317,2438.550371501101,2421.282822225356,5045.633540377187,0.10891165999627699,0.55182153,-38.33016,83.3554,3.8013763,25.44846,3.4701304,20.409962,-0.8411483,6.962428,-3.9155967,2.5492082,-6.1620235,1.209678,-2.0274782,0.4877100743002202,0.03729940834455192
Chris Lake & Green Velvet - Deceiver.mp3,123.046875,0.29759562,2527.2362244079527,2465.9180133836567,5233.424906770351,0.09782056625167027,0.5343483,-59.051483,78.74935,13.056489,26.982594,7.0003166,24.24893,-0.9172317,5.6784234,-2.280034,4.0623665,-5.528801,1.212281,-1.2368816,0.5054472448815905,0.03661821107380092
Chris Lake & Solardo - Free Your Body (Noizu Remix).mp3,129.19921875,0.25879017,2678.0318476335747,2718.483765085186,5744.517359111746,0.11443989274216125,0.54203624,-74.038124,66.02876,10.194606,15.905814,8.735886,11.803697,-2.6427922,6.432929,-0.29991475,5.400783,-2.3991072,3.3239884,-6.640159,0.5356063695267149,0.03343548716220539
Chris Lake - Lose My Mind.mp3,123.046875,0.30636743,2333.7248742836687,2270.0794676979554,4756.118925388973,0.10933933379030127,0.6401128,-109.24873,78.38869,22.124966,26.91587,7.8142457,10.003166,-0.68649215,1.7175486,-3.474886,-0.5379055,-5.0397997,0.38228002,-4.1865287,0.4667449748567337,0.03769755450775847
Chris Lake - Who Are You_ (Chris Lake Remix).mp3,123.046875,0.28327444,2690.741443629716,2686.606244568546,5720.304627914732,0.11784146597657663,0.47293004,-57.302757,75.991394,26.13629,22.30441,-1.3676941,6.82925,-4.858943,1.8200912,-2.9561229,5.205446,-4.893074,1.1414499,-6.585449,0.5381482887259431,0.03485603485023603
"Chris Lake, Sammy Virji & Nathan Nicholson - Summertime Blues.mp3",129.19921875,0.30589235,2585.848403725146,2683.221061978725,5558.6314892347955,0.09345903510317496,0.38961202,-51.760445,77.04871,17.976292,22.896658,7.0772743,16.420637,-0.76978445,1.2781498,-6.3665657,3.452216,-3.3651989,-2.048493,-6.9687743,0.5171696807450292,0.039521052420604975
Chris Lorenzo - California Dreamin' (feat. High Jinx).mp3,129.19921875,0.2687168,2419.538257778024,2263.3467638726906,4776.930299592752,0.11853043172742544,0.47222692,-67.96053,79.100266,-24.226128,13.646292,-7.8558006,6.902195,-5.6561465,3.027773,-9.09824,4.6395473,-1.6736281,3.9818194,-3.0434823,0.48390765155560483,0.03471800219267607
Chris Nasty - No Signal.mp3,129.19921875,0.3066964,2579.4715419077024,2608.8121370622785,5612.6590026855465,0.0994764404296875,0.52692056,-62.999577,78.57255,24.597958,25.681534,10.072078,16.140732,1.250366,7.5541553,-0.93725145,5.9703903,-0.90596485,2.6643667,-2.7644491,0.5158943083815405,0.03962493335420732
CHRSTPHR - Blow Up.mp3,123.046875,0.28859037,2436.529618913458,2494.8102495553726,5058.724317221022,0.10458382290199371,0.5080137,-58.619934,84.27785,12.966543,21.62009,-4.6183677,13.358701,-3.8586943,5.198261,-4.702523,-0.9612756,-7.6416264,-1.2992716,-6.408172,0.48730592378269155,0.03551014338154346
Claptone - Euphoria.mp3,123.046875,0.2549601,2837.183246195769,2690.357543660755,5909.2497410434535,0.11981507152869393,0.4374333,-53.496563,59.84771,7.070882,27.403643,2.467973,13.335204,-0.7465026,6.321197,-4.1988516,0.42613226,-4.942162,0.11484186,-4.150724,0.5674366492391537,0.0313720423146151
Claptone - No Eyes (Just Kiddin Remix) (feat. Jaw).mp3,117.45383522727273,0.20134798,2708.2397775707723,2544.511602244914,5556.9922826788015,0.09851541364707253,0.44239488,-113.68865,74.29509,14.391806,20.366156,5.0560384,11.273161,2.3399916,3.0587277,-6.0338516,3.0496747,-1.5926162,-0.77187914,-4.925617,0.5416479555141545,0.02364909210485745
"CLMD, Kish & Vidojean x Oliver Loenn - The Stockholm Syndrome (Vidojean X Oliver Loenn Remix).mp3",117.45383522727273,0.26167288,2210.7104706011924,2686.889945534699,5213.689432401509,0.07580544019763558,0.43003553,-52.387627,102.61693,16.023262,5.8163495,1.1012889,8.801159,3.3636982,3.8799481,-1.0101684,5.434093,-5.1885104,3.654147,-6.0403795,0.44214209412023847,0.030734483827307653
COBRAH - MAMI-1.mp3,123.046875,0.2539866,3026.7965936190585,2787.5773129536633,6219.798369879073,0.14472185632835968,0.46805242,-72.57607,58.32021,11.8820915,20.335983,1.2754221,11.7883415,-0.26728085,1.884084,-1.4639683,3.2946222,0.022794994,0.21024796,-2.9497943,0.6053593187238117,0.03125225706025958
COBRAH - MAMI.mp3,123.046875,0.27618933,2914.5665027076075,2772.5235141571566,6095.492469979779,0.12777870850500983,0.45894232,-46.893772,62.165466,12.224007,20.917078,1.3790481,12.52317,-0.5589375,2.4347982,-2.042552,4.004871,-0.36300546,0.49021444,-3.0298193,0.5829133005415215,0.03398423362523317
Coming Soon - African Jungle.mp3,143.5546875,0.2687882,2291.109832532083,2426.621412161351,4823.045913563288,0.09657209232143978,0.56755567,-98.92129,86.29949,3.3609476,13.865828,3.2922142,8.010287,-0.34376103,3.215646,-0.51557857,3.7246356,-0.39303136,3.892637,0.23417048,0.4582219665064166,0.03858580443193205
Coming Soon - Become One (Interactive Noise Remix).mp3,135.99917763157896,0.2309148,2674.2976134736423,2589.086864632815,5585.837317313242,0.11937255215204486,0.5481449,-105.51057,70.98733,2.7147532,17.99444,6.894568,10.532796,-0.61249197,5.9841695,-1.6733193,5.4995875,-0.52654374,3.7635584,-1.5751538,0.5348595226947285,0.03140422308780744
Coming Soon!!! - Mad (ASOT 866) (Blastoyz Remix).mp3,143.5546875,0.19059868,2891.6508470157255,2896.48877025002,6499.5902642121155,0.10475280792695821,0.54461455,-55.079185,66.45002,10.43726,28.192385,8.656462,11.854416,-3.4888113,11.019228,-1.1260068,3.459516,-0.02923426,4.736628,-2.019438,0.5783301694031451,0.027361334170564078
Convert-X & Mystery Sense - Born to Be Wild.mp3,143.5546875,0.33298075,2590.4005284748564,2771.4318131310797,5905.196211885329,0.08103511638804638,0.58836234,-35.342106,74.864296,6.0361814,18.73457,7.6862473,14.930801,6.958378,12.529005,3.637079,9.106099,2.0510466,6.3705177,1.6056788,0.5180801056949713,0.04780094779562205
Corporate Slackrs - Fever.mp3,123.046875,0.23343238,2501.1566964722174,2707.218905183994,5523.27431218668,0.10425684736064693,0.46625182,-71.83979,80.6746,10.228537,24.621632,8.444487,-0.0586291,0.51232374,-2.1458995,1.1753606,5.1247587,-6.523919,0.89700395,-8.843974,0.5002313392944435,0.02872312517138198
Crankdat - Ding Dong.mp3,129.19921875,0.374899,3126.7972015017294,2828.9594789902562,6617.506203698788,0.11995568203165839,0.62714773,14.934943,52.45448,-11.356249,12.191337,2.0384572,9.459533,3.6019464,12.171932,6.330018,9.983505,3.677497,6.0484657,2.16109,0.6253594403003458,0.04843665790103842
Crankdat - PLAIN JANE (CRANKDAT REMIX) [Remix Machine Mixtape Vol. 2].mp3,172.265625,0.4126823,3054.0949822659363,2526.510568495537,5930.592405996291,0.1696551989181731,0.4937854,40.548016,58.2646,-20.960262,28.027973,-3.1912224,9.094169,-1.1646748,1.6786557,-3.9708598,3.6296234,-0.0143309105,5.189006,-0.8060304,0.6108189964531873,0.0710909734480083
Crazy Mano - Brazilian Phonk Mano.mp3,129.19921875,0.3957659,2340.1907134882485,2369.5746694616464,4844.1077199638,0.08019687800233324,0.5364927,-48.141914,74.97246,-6.0321,28.570917,-1.7747577,9.80892,-0.43993422,9.493459,0.4774394,8.144151,6.0528927,10.843749,5.452661,0.4680381426976497,0.05113264516694471
Crazy Town - Butterfly.mp3,103.359375,0.25907806,2602.3015454207666,2569.8053118401126,5382.079243746819,0.10466874087676772,0.43656403,-62.14099,66.07287,-4.7497087,41.001945,25.340069,15.955964,8.370013,11.183267,2.9761822,6.3455696,-1.2150648,4.7728724,-3.6413088,0.5204603090841533,0.026778145905118435
Crusy & Alex Now (ES) - Supersonic (Extended Mix).mp3,129.19921875,0.31445614,2964.8183582942447,2651.8748577364045,5818.091020291169,0.14354705868411075,0.58354425,-77.865166,57.293365,20.802498,26.39615,11.471089,18.413927,3.8037975,9.020844,1.3867755,5.009033,-1.483398,2.0249155,-1.5595756,0.5929636716588489,0.0406274869776098
Cumbiafrica - Corocito (Manguelena).mp3,123.046875,0.25898463,2920.9919176023786,2803.3930923863577,6207.340263678416,0.12241279617381112,0.44722837,-47.253113,60.112606,11.189508,34.768745,4.52287,-0.43597046,4.571546,5.9894757,-6.0388227,5.781074,-7.0263667,6.9089494,-1.755643,0.5841983835204757,0.03186724882107228
Cumbiafrica - El Sueño (Alejandro Garrido Remix).mp3,123.046875,0.26593465,2620.384188984041,2737.0385726187146,5700.511404333035,0.08657915084881436,0.4695246,-75.550156,69.804016,2.9385967,18.170334,8.375397,4.9653664,7.3327613,1.3909918,-9.760598,1.2063049,-5.611019,4.201673,-3.5531633,0.5240768377968082,0.03272242716047913
